"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/02b92515-5c07-4e13-af80-516abdd6728f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","24","ChachoRay","3585","780","12","4","92084","95115","107","false","false","Spanish","ChachoRay"
"https://static-cdn.jtvnw.net/jtv_user_pictures/95bbf72d-f3b2-4453-9db0-20f9b2807e82-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","25","ArepaConPericos","3180","1410","6","2","128992","94339","326","false","true","Spanish","ArepaConPericos"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d4c6f373-44b7-4e3a-a3d5-90cabbf1859d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","26","BLASTPremier","178571895","3405","134091","52444","948580","94180","5611173","true","false","English","BLASTPremier"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0ccfacb0-62a6-4cec-ba61-183c2d6deb98-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","27","mcrayobtw","75","45","2","1","93267","93239","0","false","false","English","mcrayobtw"
"https://static-cdn.jtvnw.net/jtv_user_pictures/01cafc14-0477-4f4d-a4d1-655058922ff6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","28","Spursito","28317045","1710","30509","16559","448639","92303","837931","true","false","Spanish","Spursito"
"https://static-cdn.jtvnw.net/jtv_user_pictures/49852889-f710-4df5-815c-0c82a06c6c57-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","29","11stickman11","10200","2055","20","4","17547","89326","652","false","false","English","11stickman11"
"https://static-cdn.jtvnw.net/jtv_user_pictures/46c57bbb-2fcf-4d6f-96d9-c0385f622d6b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","30","AriaaMay","12120","1035","62","11","90312","89083","539","false","false","Spanish","AriaaMay"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7366a748-a816-4500-810c-6c103e72f6ed-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","31","mylzziK","18780","870","43","21","94423","86355","1102","false","false","Portuguese","mylzziK"
"https://static-cdn.jtvnw.net/jtv_user_pictures/04684d38-2e87-4b70-bfbe-5729277a7446-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","32","aroyitt","19098510","1815","22024","10522","1260209","86216","1165436","true","false","Spanish","aroyitt"
"https://static-cdn.jtvnw.net/jtv_user_pictures/574228be-01ef-4eab-bc0e-a4f6b68bedba-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","33","ibai","139994550","2310","98952","60603","5760061","85289","5089200","true","false","Spanish","ibai"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2edb89ae-0714-4166-9d99-84c690accd0a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","34","egitubegamer","50355","3930","28","12","108129","83607","3780","false","false","Portuguese","egitubegamer"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d26e62be-e5dc-4444-ad53-035b61a83512-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","35","zsare","8880","405","49","21","85843","83157","614","false","false","Spanish","zsare"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ec898e4a-e0df-4dc0-a99d-7540c6dbe1e8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","36","auronplay","146081295","1170","216805","124855","8192827","82808","2815563","true","false","Spanish","auronplay"
"https://static-cdn.jtvnw.net/jtv_user_pictures/56ad47c0-a61b-48d2-87a3-192b22588d7c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","37","Albii_prz","11412660","3390","10246","3366","184660","81714","617357","true","false","Spanish","Albii_prz"
