"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/ba43d1b9-e574-45ec-a73c-fd53857329ce-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","624","Ginoimul","7245","1290","19","5","18397","16325","528","false","false","Spanish","Ginoimul"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3ea58cce-a796-475a-8d79-739c9b5e6fca-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","625","hypersduku","5325","1200","9","4","9704","16308","497","false","false","Romanian","hypersduku"
"https://static-cdn.jtvnw.net/jtv_user_pictures/27519dd8-5c4c-4c41-a5f8-51ba7cb7a041-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","626","Zanax_10","414345","2025","588","204","34263","16264","111851","true","false","Spanish","Zanax_10"
"https://static-cdn.jtvnw.net/jtv_user_pictures/51a1b2d3-1ae8-47ce-87ee-e106afe72e8f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","627","zxcursed","10475400","2325","6550","4505","94446","16190","420712","true","false","Russian","zxcursed"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4f7a5134-a535-451f-980d-21ba7f9fc281-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","628","MarlenC","36360","1545","48","23","39292","16188","2540","false","true","Spanish","MarlenC"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b2b5c70e-7874-4a4f-b29f-a50798329574-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","629","Ickarus489","5265","585","27","9","16549","16183","189","false","true","German","Ickarus489"
"https://static-cdn.jtvnw.net/jtv_user_pictures/783205e5-a696-49cb-8857-576f0b9467ae-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","630","claudiamxdrid","362130","720","1593","502","32846","16145","65380","false","true","Spanish","claudiamxdrid"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9892f4bf-dfd3-4779-a795-9b6fdaccc441-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","631","supercelpaul","645","375","5","1","38252","16138","37","false","false","German","supercelpaul"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0cc89786-ae50-4df5-8520-be0379995a58-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","632","UncleTics","164805","1890","184","87","18470","16133","3726","false","true","English","UncleTics"
"https://static-cdn.jtvnw.net/jtv_user_pictures/399887c6-6a1b-4f54-8f03-cbcd8e0b7ff7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","633","DannyDorito23","2788410","2985","2544","934","183116","16117","56364","true","false","English","DannyDorito23"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6eb1a70d-734d-415e-814b-e2206626f138-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","634","notecchi_","1815","1170","6","1","15952","16055","224","false","true","English","notecchi_"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5307e585-9d32-491c-8d00-b19f3be5b788-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","635","GigiCarabina1","53850","2265","139","23","1341","15987","2794","false","true","Romanian","GigiCarabina1"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0a98e7b9-6e4c-4019-accb-75d9e3a0a8be-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","636","Unicornio_Sweet","15825","2100","29","7","15708","15979","488","false","true","Spanish","Unicornio_Sweet"
