"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/c335ebe0-d9cd-4153-9952-4f370581cc9f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","531","LanuSky","685620","210","4702","3264","361789","18670","47365","false","false","English","LanuSky"
"https://static-cdn.jtvnw.net/jtv_user_pictures/87771452-2c83-4034-8f73-819d48e32e79-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","532","GameMix8","43875","2520","50","17","22166","18654","1486","false","true","Czech","GameMix8"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7e730b31-d2d3-46fc-b6fa-2918ae0bcbd7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","533","sxnitized","2145","405","11","5","18709","18617","74","false","true","English","sxnitized"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c297874b-0acd-43c7-9d06-2384afb554ab-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","534","clasher1078_","480","285","3","1","29938","18575","23","false","false","English","clasher1078_"
"https://static-cdn.jtvnw.net/user-default-pictures-uv/75305d54-c7cc-40d1-bb9c-91fbe85943c7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","535","derox_lol","120","45","4","2","18735","18563","33","false","false","English","derox_lol"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1fe3be60-78be-4ced-acd5-fde86eea8e1f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","536","Sswirls","19005","1020","48","18","22056","18551","1467","false","false","English","Sswirls"
"https://static-cdn.jtvnw.net/jtv_user_pictures/82d228e6-215e-4c6b-bac9-1b4a0df65b3b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","537","JLBichouu","15682755","2850","14261","5502","289605","18500","301567","true","true","French","JLBichouu"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8c9a77fa-f04f-4351-b55b-a358772de7e2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","538","manuonpoint","58620","1800","275","32","3986","18461","2003","false","false","German","manuonpoint"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ae746c00-a1cb-4539-8cf7-bdf19663a7b9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","539","loud_thurzin","10955955","1500","17670","7303","1024777","18409","153255","true","false","Portuguese","loud_thurzin"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ed822bec-e439-499a-81a5-00fc41fb0023-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","540","andresvich","1740","795","9","2","18379","18394","6","false","false","Spanish","andresvich"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5c60608a-f3a5-43db-b284-a9782d62f571-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","541","ahmadchahine_","40635","780","90","52","22180","18322","983","false","false","German","ahmadchahine_"
"https://static-cdn.jtvnw.net/jtv_user_pictures/466caa91-3a2c-4bce-b775-ca21aae01462-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","542","cromosgg","56055","1290","209","43","37964","18307","3907","false","false","Portuguese","cromosgg"
"https://static-cdn.jtvnw.net/jtv_user_pictures/49a7d6fd-f337-4747-87ab-b191163d52a3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","543","KnattiASMR","119250","1140","195","104","5470","18295","2173","false","true","German","KnattiASMR"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0341dd62-2a93-4942-bba3-e1860e1d96bd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","544","OhhJohnnyTrash","25590","2535","26","10","19194","18285","685","false","false","German","OhhJohnnyTrash"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9fc77664-0758-469b-aaa8-69d25ed0456d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","545","Elliegago","17790","990","31","17","21676","18256","751","false","true","Spanish","Elliegago"
"https://static-cdn.jtvnw.net/jtv_user_pictures/638688d4-3466-4cd4-b060-6c7c083c5d48-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","546","Odilas","108645","1800","148","60","34079","18218","3488","false","false","Portuguese","Odilas"
"https://static-cdn.jtvnw.net/jtv_user_pictures/balori-profile_image-198e8ee72ae87fcb-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","547","BaLoRi","516630","990","784","521","42880","18144","21457","true","false","English","BaLoRi"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1b7bdcb6-9be9-4f48-a35b-b17e706795c4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","548","DMGPOLAND","555090","630","1785","881","149549","18141","54166","true","false","Polish","DMGPOLAND"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f2ffe190-8a7d-4ceb-aa12-1f1afe2f1f76-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","549","mrstiventc","9732285","1185","15039","8212","704305","18105","123296","true","false","Spanish","mrstiventc"
"https://static-cdn.jtvnw.net/jtv_user_pictures/eb2c4577-3a2b-40f2-a1fc-7797bdd4d7b5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","550","hannahxxrose","3887325","765","8685","5081","670315","18017","113930","true","false","English","hannahxxrose"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d63085b0-3f40-4b5f-9247-37dc5346d9c2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","551","THEIR0NJEW","559860","2775","976","201","24487","17970","8254","true","true","English","THEIR0NJEW"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d858aff5-0778-4f7c-ae0f-28ea87b72f50-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","552","KaffWorld","375735","1965","303","191","36650","17961","16117","true","false","French","KaffWorld"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a28c72db-2c72-49a8-a7c8-01fce2190202-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","553","Bunnyzudemkushtv","870","345","4","2","17982","17950","14","false","true","German","Bunnyzudemkushtv"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5572dde3-a2f3-4200-8a62-4be2edc164cf-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","554","mertog4","540","120","8","4","17953","17947","18","false","false","German","mertog4"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c0db66c9-95d8-43eb-b6eb-49ec70df0878-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","555","elanur","823800","180","7964","4576","465711","17887","96018","true","true","Turkish","elanur"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0e5beb6a-0759-468d-b43e-2103b3c40c76-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","556","lol_nemesis","40703220","3930","16213","10357","330932","17824","901394","true","false","English","lol_nemesis"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3e293967-dd7e-499c-b44f-727431af6801-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","557","KinGomez_","48720","495","142","98","23347","17800","2103","false","false","Spanish","KinGomez_"
"https://static-cdn.jtvnw.net/jtv_user_pictures/300c6cfe-7ebc-440e-835a-b20a60ace024-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","558","EenGameStad","188220","570","568","330","47937","17661","13056","true","false","Dutch","EenGameStad"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c89d291e-a354-4e5e-bb9f-7cff98fa5420-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","559","SpaceMitX","302325","1965","239","153","28678","17634","14066","true","false","German","SpaceMitX"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9ca5f93d-f569-4ae0-ba4c-12cb25f483d8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","560","Ahmadalshayiip","285270","285","1968","1000","43631","17623","3991","true","false","Arabic","Ahmadalshayiip"
"https://static-cdn.jtvnw.net/jtv_user_pictures/751ab058-adbf-4c0c-928e-58bf5902b90c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","561","yeka221","53760","375","251","143","30107","17543","1497","true","false","English","yeka221"
"https://static-cdn.jtvnw.net/jtv_user_pictures/752f6e58-70a6-48b0-bf7f-036c8376a85e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","562","CandalFatal","43245","585","128","73","20947","17524","787","false","true","Spanish","CandalFatal"
"https://static-cdn.jtvnw.net/jtv_user_pictures/18fe1164-fa99-437d-b16e-a8f5ed2fe3e8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","563","RevedTV","20072940","2415","26149","8311","594663","17518","685308","true","false","German","RevedTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/27290de1-4303-4a8a-9910-7b1c69c04fb0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","564","FurkaN0vski","14310","1845","15","7","17561","17514","522","false","false","Turkish","FurkaN0vski"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9fdca8af-f4ed-42f1-a860-2f5fb476a924-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","565","itsplayslol","17235","1350","37","12","19795","17452","1025","false","false","English","itsplayslol"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b2053607-bf2c-4e78-9f6a-d9ca1a4ac521-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","566","DahhKamachai","22155","225","149","98","20924","17448","898","false","false","Danish","DahhKamachai"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e6237481-d0dd-4192-8bf6-fc66826a6c0d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","567","Feuerphonixyt","210","135","2","1","17444","17419","20","false","true","German","Feuerphonixyt"
"https://static-cdn.jtvnw.net/jtv_user_pictures/eddfd5f3-2eb2-481d-902c-96eae9fbcfaf-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","568","Embor_","11190","1545","15","7","23592","17387","468","false","false","Spanish","Embor_"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ed0f84d6-2d2d-4c4e-a5fe-7a3cc365684a-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","569","Castro_1021","30406110","1575","29717","19305","2934065","17374","396242","true","false","English","Castro_1021"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a5f3fa9a-c036-4333-b2e8-7c78168efda0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","570","LadyAhriadna","4565625","3540","9376","1289","137284","17374","328221","true","true","Spanish","LadyAhriadna"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f050496e-890b-4f34-a7e8-1655c208e6ea-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","571","KAANFLIX","4325400","1755","5092","2464","215328","17369","172476","true","false","Turkish","KAANFLIX"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5a2d5ead-59c9-4915-b541-d0e9a9823295-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","572","qukeisthebear","17400","1170","32","14","1796","17338","392","false","false","English","qukeisthebear"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5404dc2a-cf6d-40e7-bc6d-7c8eeb1c3b66-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","573","TheJRM_","1368030","1350","1685","1013","113280","17316","25382","true","false","English","TheJRM_"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c1306d1b-b96e-4bba-bc79-b86fe4cc63e6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","574","zaxrqau","585","285","4","2","17314","17307","110","false","false","English","zaxrqau"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3f207cb6-cf2e-41eb-aab0-9e896e16cff7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","575","MissBigDuddies","26385","855","205","30","3545","17282","2698","false","false","Danish","MissBigDuddies"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e7e299a0-9f93-41c5-8a03-413f0e75cce7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","576","Kanikoky","330","150","4","2","21723","17277","55","false","false","Turkish","Kanikoky"
"https://static-cdn.jtvnw.net/jtv_user_pictures/62ce07c0-c54c-4ad6-975b-faddffcfc690-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","577","cjbloods","31395","840","68","37","37049","17264","3498","false","true","Portuguese","cjbloods"
"https://static-cdn.jtvnw.net/jtv_user_pictures/558f8c7d-eb51-40b1-a1f5-bf0a51016b35-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","578","SweetsChild","2160","420","11","5","17442","17260","147","false","false","German","SweetsChild"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2bcb5c81-9770-4a5e-999d-6ca5f0855901-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","579","iry515","4725","600","14","7","17659","17260","135","false","true","Romanian","iry515"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9379401e-b31e-4491-a66e-527cd22e0d00-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","580","thelucidletters","9195","720","30","12","17455","17257","324","false","false","English","thelucidletters"
"https://static-cdn.jtvnw.net/jtv_user_pictures/be2fc96c-4a4f-4515-80cb-e9911eb36513-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","581","Nanukz","70905","2700","49","26","2320","17226","1943","false","true","Romanian","Nanukz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ed4db9d6-fb35-4ca0-9241-f0bd1b1fb892-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","582","BusraBurcin","73650","1995","61","36","31639","17209","8937","false","true","Turkish","BusraBurcin"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8a6c3977-d13d-4a26-ac85-f98bff9683f2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","583","ProfimannTwich","248295","5055","120","49","31765","17196","30702","true","true","Czech","ProfimannTwich"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c279a788-3a8d-4d63-8c40-f6cef264e322-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","584","GloriaMatvien","6115635","2055","6945","2975","141970","17165","828039","false","false","English","GloriaMatvien"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9441788f-ae77-4dbd-96cd-e720c0403cd7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","585","PRINCE__OFF","3983730","735","10791","5420","387916","17153","83135","true","false","French","PRINCE__OFF"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9f6cb0ba-70f2-4fd0-9912-2c315dde0338-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","586","forever","12401670","1380","13086","8986","660910","17153","249586","true","false","Portuguese","forever"
"https://static-cdn.jtvnw.net/jtv_user_pictures/be60c8f9-d094-405e-9e5a-87024f8af3c5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","587","janto_lp","2145","465","13","4","17180","17143","195","false","false","German","janto_lp"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a753bfaa-4b4d-4a63-9cd6-a4692abdb3fa-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","588","RaeMurrain","54630","2475","39","22","17965","17087","1153","false","false","English","RaeMurrain"
"https://static-cdn.jtvnw.net/jtv_user_pictures/74238910-2fb8-4bc5-b00e-bdc1f8623459-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","589","domsucksatgaming","14565","1065","25","13","22718","17084","603","false","false","English","domsucksatgaming"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2926dd43-17c1-4b3a-9bbb-0bf124460c84-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","590","AceSama_","9600","105","127","91","38585","17077","491","false","false","German","AceSama_"
"https://static-cdn.jtvnw.net/jtv_user_pictures/517e697a-6768-4834-a703-c326cc1a74b5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","591","fuslie","29459610","2490","29184","11831","887123","17039","1664872","true","false","English","fuslie"
"https://static-cdn.jtvnw.net/jtv_user_pictures/01f2457b-8e9a-4bb1-a5c1-f97db3558729-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","592","spexiifnbr","180","90","2","2","31165","17013","21","false","false","German","spexiifnbr"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bd6ad02e-9bc7-4956-b62f-7277d9981109-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","593","TimTheTatman","73008900","2085","60657","35016","6438616","16997","1007163","true","true","English","TimTheTatman"
"https://static-cdn.jtvnw.net/jtv_user_pictures/231d5029-11fb-40a9-a67e-e37af13ce2af-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","594","darktiran","4095","585","16","7","56772","16990","202","false","false","Turkish","darktiran"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2f2d517e-1481-46df-89eb-1fb2b7da19ab-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","595","csgotrend","1439475","2025","1426","710","29595","16943","33241","false","false","Russian","csgotrend"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9ae42db4-f1d3-4135-91b1-3ee1052602c6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","596","johnrobloxie","660","300","3","2","17580","16918","95","false","false","English","johnrobloxie"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c0796972-637e-42da-ac85-20d9d5db50e1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","597","karchez","15717825","3570","6735","4402","265253","16916","426380","true","true","Spanish","karchez"
"https://static-cdn.jtvnw.net/jtv_user_pictures/721ab348-4a46-48e7-9074-0a583dfe5225-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","598","juandiazsk8","4500","945","19","4","19186","16898","196","false","false","Spanish","juandiazsk8"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e81e8fc7-a571-43f9-b982-5af663a59eb1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","599","taayy_x","5550","900","54","6","20062","16885","714","false","true","Portuguese","taayy_x"
"https://static-cdn.jtvnw.net/jtv_user_pictures/81a1af63-784f-4a7a-8a1e-9f05efb29511-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","600","nickykittyxx","620520","450","2074","1378","75636","16825","161212","false","true","English","nickykittyxx"
