"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/794e5e2b-e3e8-473f-aaf0-be036d6e3b9e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","233","Fundy","12241650","300","65479","40805","1548741","34295","265467","true","false","English","Fundy"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ce3c4a8a-18a4-4307-b462-d57e9db255df-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","234","RenaxFN","1320","300","10","4","7321","34143","80","false","false","Italian","RenaxFN"
"https://static-cdn.jtvnw.net/jtv_user_pictures/772c6a84-dbc6-452d-8a0a-5349fa568d4b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","235","vulkanoooo","11940","2355","20","5","33704","34056","465","false","false","German","vulkanoooo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/50127da1-6e66-4dcc-8360-0ad4ee899233-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","236","Jelty","50006295","3225","31477","15505","1568942","34019","1365758","true","false","Spanish","Jelty"
"https://static-cdn.jtvnw.net/jtv_user_pictures/440c7ac3-592e-4e4e-b727-b92df671dde2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","237","maxitofn_","990","180","11","5","34060","33984","76","false","false","Spanish","maxitofn_"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4e1af3d0-8d24-415a-b8c9-bc1face2a3ee-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","238","B0atyder","29940","30","1206","998","95561","33867","0","false","false","English","B0atyder"
"https://static-cdn.jtvnw.net/jtv_user_pictures/514314c8-7667-4d6a-9c73-924c2ad48b2b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","239","Dilera","6206400","9750","13836","636","655317","33735","259430","true","true","Portuguese","Dilera"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b2a64c76-f4b3-4e42-b082-f27449225491-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","240","Hasup","7230","570","28","12","32789","33707","613","false","false","Czech","Hasup"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e4a7761b-0c04-40de-b207-30a61546e78a-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","241","B0atyjjt","15870","30","745","529","82551","33597","12","false","false","English","B0atyjjt"
"https://static-cdn.jtvnw.net/jtv_user_pictures/18bd97c3-bbc2-40f7-a2ba-6a956c520046-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","242","egenin1i","10710","555","36","19","34417","33545","978","false","true","Turkish","egenin1i"
"https://static-cdn.jtvnw.net/jtv_user_pictures/49d93bca-ab1b-401a-8775-2f06af4b71d4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","243","LITkillah","6414945","435","24864","14747","1222427","33512","249985","true","false","Spanish","LITkillah"
"https://static-cdn.jtvnw.net/jtv_user_pictures/12d3cc92-1e40-442b-9f4c-96c99de9e7cc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","244","SpikeOnTour","111885","2610","87","42","28125","33256","2873","false","true","German","SpikeOnTour"
"https://static-cdn.jtvnw.net/jtv_user_pictures/122250bb-88f8-4a1d-92dd-9751c4534da5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","245","pachequinha","51495","2070","80","24","58637","33001","3125","false","false","Portuguese","pachequinha"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ffdf0942-54ac-4772-9829-9795e6a1b5ac-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","246","Franpietran","15405","735","49","20","41106","32887","1479","false","false","Spanish","Franpietran"
"https://static-cdn.jtvnw.net/jtv_user_pictures/223d7538-9e76-4be4-ba93-fdd3c05fb9d3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","247","TwiiXe","38655","1875","128","20","931","32606","1230","false","true","English","TwiiXe"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d335139b-7223-4962-8ada-3edbbe923b2c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","248","SHYASTRA","5280","300","27","17","32995","32513","348","false","true","English","SHYASTRA"
"https://static-cdn.jtvnw.net/jtv_user_pictures/afd9b06c-c274-49e6-9cc7-3b888f4aa1c4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","249","Leryciel","6930","480","25","14","304","32494","178","false","false","French","Leryciel"
"https://static-cdn.jtvnw.net/jtv_user_pictures/45fc51cb-32e0-4264-9e06-c011eef48375-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","250","cinelatamm","555","225","8","2","94156","32493","84","false","true","Spanish","cinelatamm"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8f91ad01-95ff-437c-86f6-1482655dff5a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","251","GamerAnonym1337","1020","330","7","3","32492","32477","106","false","false","German","GamerAnonym1337"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5757d1cb-ee4c-44bb-8738-c1f2627d1935-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","252","JaggerPrincesa","9149400","645","19577","14185","518006","32331","432845","true","false","Spanish","JaggerPrincesa"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6ea3a5e7-f439-4387-9825-4a640ee55756-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","253","sapnapalt","11424660","465","63375","24569","547931","32310","242645","false","false","English","sapnapalt"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3116d23a-341a-4916-b45e-6afb192b34c6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","254","Morphains","4530660","990","29703","4576","112023","32054","304904","true","true","Spanish","Morphains"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5e167151-d6d4-48b0-a44f-69d07aaa6984-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","255","GordaoPD","11318520","4335","21530","2610","154970","32053","216886","true","true","Portuguese","GordaoPD"
"https://static-cdn.jtvnw.net/jtv_user_pictures/95f54381-be1c-440c-98ee-ec429826bdf9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","256","MrCarronero","11835","1710","24","6","34118","31939","325","false","false","Spanish","MrCarronero"
"https://static-cdn.jtvnw.net/jtv_user_pictures/063f533d-8de2-43dc-b3d5-a4cb153013e3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","257","grenbaud","26426805","1245","36286","21226","242880","31869","348577","true","true","Italian","grenbaud"
"https://static-cdn.jtvnw.net/jtv_user_pictures/66f453cf-947a-4863-a269-a40f17366257-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","258","Its_Tole","3884655","2220","7906","1749","49391","31868","206284","false","true","Spanish","Its_Tole"
"https://static-cdn.jtvnw.net/jtv_user_pictures/aa49ae3f-ec16-44e7-97c9-53a23c361301-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","259","BeatrizTsuuki","79950","2820","68","28","46159","31851","2559","false","true","Portuguese","BeatrizTsuuki"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4c93980c-cd2e-4641-b48e-7198a3cfa5da-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","260","cmaccari","25875","615","82","42","57423","31774","6440","true","false","Portuguese","cmaccari"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b764b6c2-4082-4b23-bf17-d9361db35b5a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","261","rausausmstream","735","360","5","2","31711","31702","36","false","false","German","rausausmstream"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1f7ca221-75a5-4774-912a-7f253bee187b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","262","TheCreepyHeadphones","2580","330","23","7","31876","31650","173","false","false","English","TheCreepyHeadphones"
"https://static-cdn.jtvnw.net/jtv_user_pictures/cee38f9f-784d-454d-a8c1-4b1de21917a9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","263","MandyLiia","145905","1080","210","135","37201","31545","6853","false","false","Portuguese","MandyLiia"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1eae66e8-38c7-4072-9942-b9f59e493533-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","264","VinkeyTv","4245","720","17","5","32115","31502","130","false","false","French","VinkeyTv"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e3d2e8d8-4ff3-4741-8d56-8d5eda4e2bb1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","265","elvisadalsteinn","270","90","7","3","84225","31235","68","false","false","Turkish","elvisadalsteinn"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f764e38d-b18a-4fff-adaa-fb912cf0596d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","266","Troseupnxt","195","135","3","1","31394","31094","5","false","false","English","Troseupnxt"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ed520eaf-840e-4774-ab5d-d93f9d78861a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","267","porcottv","540","285","3","1","31165","31025","147","false","false","Italian","porcottv"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0e7565c6-715f-4fe2-8788-df64801fb10a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","268","curbzzy","3210","1275","6","2","30336","30863","118","false","false","English","curbzzy"
"https://static-cdn.jtvnw.net/jtv_user_pictures/292ea8d5-a0fa-4ffa-a1b4-9ed8bcdb1693-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","269","g0fr3t_","585","180","7","3","30837","30819","151","false","false","Turkish","g0fr3t_"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5fb613bb-16a9-44ec-8797-b3ad8318b5ad-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","270","47deep","9000","1020","32","8","34338","30756","2387","false","false","Turkish","47deep"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2be6576d-649d-416d-9633-f2de80d06c12-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","271","wokefv","2805","495","18","5","7588","30637","857","false","false","Turkish","wokefv"
"https://static-cdn.jtvnw.net/jtv_user_pictures/15d2066e-391d-469f-8482-68b30fdc6f61-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","272","ShatterUHC","313830","2130","757","147","42666","30609","10352","true","false","English","ShatterUHC"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8c482431-7012-4f2a-a8bf-94a9d1a8eeb1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","273","raynhagg","123570","1665","159","74","49489","30428","10304","false","true","Portuguese","raynhagg"
"https://static-cdn.jtvnw.net/jtv_user_pictures/905af69a-4fd8-42c7-b842-bf4ee4d51b3b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","274","Tubbo","31079550","330","134335","94180","3289498","30406","589970","true","false","English","Tubbo"
"https://static-cdn.jtvnw.net/user-default-pictures-uv/294c98b5-e34d-42cd-a8f0-140b72fba9b0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","275","lbooooooooooo","1455","525","9","2","30239","30238","212","false","false","German","lbooooooooooo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/90d7dc6c-1318-4894-9bd1-f4b74ed1b21d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","276","afonsoferrazz03","23730","570","85","41","30688","30208","1117","false","false","Portuguese","afonsoferrazz03"
"https://static-cdn.jtvnw.net/jtv_user_pictures/666f5a29-d6f3-43e6-b34d-3d5d7f865e06-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","277","4_zyro","1605","645","7","2","30225","30146","165","false","true","German","4_zyro"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8d2fe870-457c-4f03-879a-3b717d34ecb0-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","278","B0atyltc","21270","30","714","709","95665","30008","0","false","false","English","B0atyltc"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8366535e-9eef-407b-b872-efe3ac5a2cb0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","279","VALORANT","34181145","3195","33210","10698","650897","29836","1321994","true","false","English","VALORANT"
"https://static-cdn.jtvnw.net/jtv_user_pictures/45955b42-3902-4351-b2ba-db09d5ebc8d3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","280","아잉츄__ (aingchuu)","7438200","1620","5680","4591","91534","29797","735926","false","false","Korean","아잉츄__ (aingchuu)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/fe491b62-144d-42e5-9216-c6b30c49eb40-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","281","AEOTV","227250","1950","356","116","34511","29758","19221","false","true","Turkish","AEOTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/468ae066-f20f-4f64-bfc1-d9f8c12e31b1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","282","mainerrfn","60","30","2","2","30086","29718","90","false","false","Spanish","mainerrfn"
"https://static-cdn.jtvnw.net/jtv_user_pictures/09c36d80-17ee-4ac9-9ea2-7d1b9ef16d63-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","283","ZserboTikko","10860","1215","26","8","29680","29439","147","false","true","Hungarian","ZserboTikko"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6459d5cf-3c95-41e8-bd9c-6cee4d876585-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","284","lurtzun","573525","1320","1584","434","61638","29410","11311","false","false","Spanish","lurtzun"
"https://static-cdn.jtvnw.net/jtv_user_pictures/89c89b30-d73f-4fa0-9681-02c45b529f8a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","285","spxrkzzfn","795","405","7","1","29379","29309","848","false","false","English","spxrkzzfn"
"https://static-cdn.jtvnw.net/jtv_user_pictures/deb3985f-b537-4c5b-98e1-27abc64baf07-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","286","NightbotUHC","160365","1275","293","125","42926","29281","4372","true","false","English","NightbotUHC"
"https://static-cdn.jtvnw.net/jtv_user_pictures/33728843-56e6-44eb-ae4a-c7241d5918a7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","287","BigJS1996","234105","2385","218","98","41136","29003","1986","true","false","English","BigJS1996"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9eb724a5-072c-4632-a865-0df04db54259-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","288","fnlegends1","4605","585","44","7","30365","28880","986","false","false","Turkish","fnlegends1"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8c2183e6-0deb-4377-a0bf-cbbf56ea70f3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","289","karljacobs","27182055","210","207238","129438","2513076","28867","457545","true","false","English","karljacobs"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3294f3be-1402-4b31-a9db-dff1e11b3147-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","290","SerpentFN__","3060","435","13","7","29963","28840","212","false","false","German","SerpentFN__"
"https://static-cdn.jtvnw.net/jtv_user_pictures/249039f7-111d-41a5-a9cd-d40e0b72ad59-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","291","damex420","54795","2490","41","22","23066","28723","2282","false","false","Polish","damex420"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ff13760d-d795-49d9-8f3f-f05035930c81-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","292","NICKMERCS","122867475","2415","86234","50876","5494231","28563","1548600","true","false","English","NICKMERCS"
"https://static-cdn.jtvnw.net/jtv_user_pictures/715eb431-f847-40f1-9480-9cf7638194c2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","293","Ultraviolet_Pink","50910","795","127","64","35520","28561","3195","false","false","English","Ultraviolet_Pink"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c7eecc73-8719-4b53-af16-d5a56084db06-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","294","ImJohnDoeTV","855","195","10","4","5066","28447","17","false","false","English","ImJohnDoeTV"
"https://static-cdn.jtvnw.net/user-default-pictures-uv/13e5fa74-defa-11e9-809c-784f43822e80-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","295","roli447_","195","105","3","1","6351","28427","21","false","false","German","roli447_"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d7345442-edbc-4645-a9fd-196b6570d639-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","296","vichoo","319980","855","577","374","65218","28359","18205","true","true","Spanish","vichoo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a7a21878-263d-4e91-9608-bddd4aef26d2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","297","lilyumhvt","70980","2385","53","29","36430","28358","1951","false","true","Spanish","lilyumhvt"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9a54295c-54d6-4958-b8ff-d92f3ec2e446-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","298","Pizza_Steve_137","2175","780","10","2","28408","28357","106","false","false","English","Pizza_Steve_137"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3815b838-eaa6-41d4-926d-357dc9133e20-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","299","Coluichecombah","735","315","4","2","29587","28256","68","false","false","English","Coluichecombah"
"https://static-cdn.jtvnw.net/jtv_user_pictures/aa577cf3-1001-4e8d-85c9-6d61088f1294-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","300","aspexgg","44700","2955","40","15","28384","28235","13341","false","false","English","aspexgg"
