"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/97b1f648-d0f6-4ee7-b3cc-acae50785d34-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","201","POW3Rtv","16398345","3285","10780","4991","1504885","5603","392120","true","false","Italian","POW3Rtv"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c8cc1739-d4e7-469d-a3a5-0b53d9a1dff1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","202","JackManifoldTV","16272690","630","136582","25829","917694","55044","388946","true","false","English","JackManifoldTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ybicanoooobov-profile_image-841fca9b492bd5d5-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","203","ybicanoooobov","16265175","2265","9717","7181","574947","-8157","209077","true","false","Russian","ybicanoooobov"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ccdbd374-71d9-494e-8c91-0720a2bd82f9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","204","StableRonaldo_","16250775","1455","16587","11168","2024135","18805","766713","true","false","English","StableRonaldo_"
"https://static-cdn.jtvnw.net/jtv_user_pictures/be617983-20cf-4bf2-97a6-5363d0205ae6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","205","TenZ","16188930","1050","27882","15418","1100793","25251","698183","true","false","English","TenZ"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6991c27d-7bee-4d7b-b9bf-b54dbb4cfca0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","206","BastiGHG","16141335","2790","10196","5785","773610","6500","443244","true","false","German","BastiGHG"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8f56178e-94ea-4278-9ab9-cca5d541bc47-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","207","KendineMuzisyen","16139550","660","41866","24453","1956218","5403","653000","true","false","Turkish","KendineMuzisyen"
"https://static-cdn.jtvnw.net/user-default-pictures-uv/cdd517fe-def4-11e9-948e-784f43822e80-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","208","whoami_v1","16101390","255","103474","63142","75","75","54087","false","false","English","whoami_v1"
"https://static-cdn.jtvnw.net/jtv_user_pictures/73e04321-1116-4b09-8a89-2ce801bf3e16-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","209","Werlyb","16024860","1620","29399","9891","474003","5087","602693","true","false","Spanish","Werlyb"
"https://static-cdn.jtvnw.net/jtv_user_pictures/relaxing234-profile_image-dca86ad2695fcaac-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","210","relaxing234","15992790","1650","14429","9692","319479","-1904","387536","true","false","Chinese","relaxing234"
"https://static-cdn.jtvnw.net/jtv_user_pictures/98a82fa3-3ca8-40cd-999d-400eaa71d506-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","211","TeePee","15937245","3075","7966","5182","634751","211","212455","true","true","English","TeePee"
"https://static-cdn.jtvnw.net/jtv_user_pictures/973a644c-2e3a-4cbb-b854-a1f9882f3cef-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","212","VonDice","15882165","3435","14937","4623","73765","4087","220272","false","true","English","VonDice"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a53b06a0-9d7b-4211-b944-f43ff41b19d8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","213","HusKerrs","15880500","2535","14114","6264","739020","1055","367447","true","false","English","HusKerrs"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0d70ca48-bef4-4c90-b08b-f527bdf13ff9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","214","ClassyBeef","15866040","5640","5074","2813","148739","-6511","166996","false","true","English","ClassyBeef"
"https://static-cdn.jtvnw.net/jtv_user_pictures/247206b0-ea25-4e39-b8ab-f16c4bb3cbd6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","215","B1ackSai1s","15772860","8310","3281","1898","41039","-14573","634090","true","false","Russian","B1ackSai1s"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d7ad172b-dd04-4d81-bbd3-2492d4709276-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","216","alexelcapo","15767760","1620","22257","9733","787603","-25","636991","true","false","Spanish","alexelcapo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/thijs-profile_image-d1855265a6df68d1-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","217","Thijs","15718545","1890","12142","8316","769945","-1813","267592","true","false","English","Thijs"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c0796972-637e-42da-ac85-20d9d5db50e1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","218","karchez","15717825","3570","6735","4402","265253","16916","426380","true","true","Spanish","karchez"
"https://static-cdn.jtvnw.net/jtv_user_pictures/59b10cc7-772e-48a9-92df-066e9a35862b-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","219","괴물쥐123 (tmxk319)","15705285","3075","9224","5107","611278","-247","460430","true","false","Korean","괴물쥐123 (tmxk319)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/82d228e6-215e-4c6b-bac9-1b4a0df65b3b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","220","JLBichouu","15682755","2850","14261","5502","289605","18500","301567","true","true","French","JLBichouu"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6e593335-c2f3-4227-bc0d-34634472cf0f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","221","Northernlion","15586425","1875","11399","8312","417619","-337","164705","true","false","English","Northernlion"
"https://static-cdn.jtvnw.net/jtv_user_pictures/yassuo-profile_image-cfd7ef046e50e94b-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","222","Yassuo","15555135","2670","9679","5825","1985329","-34668","539318","true","false","English","Yassuo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a1572830-acfe-4cd7-8cfe-02a10c41b44d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","223","tommyinnitalt","15543255","180","118280","86351","660416","61887","352491","true","false","English","tommyinnitalt"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bce876db-0749-4933-be0b-84d62a2a8338-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","224","ShahZaM","15498765","3030","9832","5115","359363","12023","499800","true","false","English","ShahZaM"
"https://static-cdn.jtvnw.net/jtv_user_pictures/pago3-profile_image-5e9043daaa93d715-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","225","PAGO3","15488070","2880","10848","5377","537755","4844","1142887","true","false","Polish","PAGO3"
