"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/c5be9ad8-95e9-4937-b4b7-e4dd460a6c36-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","512","Mynthos","7659060","3225","4514","2374","50383","1683","97704","true","true","French","Mynthos"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5c96cfb4-ee96-4ad1-b951-96602c79b35b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","513","MasterTay","7644165","3945","3117","1937","127685","970","120590","true","true","German","MasterTay"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4fdea462d36fadb9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","514","ZEON","7636500","2760","7621","2766","978994","2088","958540","true","false","Turkish","ZEON"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4f8d2aa0-fb62-4d23-8214-6e5c92510a1b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","515","LZ_haamaa","7622085","1980","14571","3849","111028","24585","174552","true","true","French","LZ_haamaa"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5be3842d-f7bd-4677-9519-6c5f94d3b081-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","516","Jacob4TV","7610610","1560","8983","4878","286952","7829","463651","true","false","Polish","Jacob4TV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/476d4a1c-cfbc-42a8-913d-85e1615c3b6c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","517","RiotGamesTurkish","7596180","300","39638","25320","766557","14963","211105","true","false","Turkish","RiotGamesTurkish"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1eda049c091b0f04-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","518","Videoyun","7593045","2040","8297","3722","490914","-1573","1071368","true","false","Turkish","Videoyun"
"https://static-cdn.jtvnw.net/jtv_user_pictures/afa4744c-74dd-44c7-8f50-307758cfa8c6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","519","Vicens","7592655","1710","13643","4440","1476193","14273","601773","true","false","Spanish","Vicens"
"https://static-cdn.jtvnw.net/jtv_user_pictures/calebhart42-profile_image-7b4b7f6f663bf4a6-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","520","Calebhart42","7561770","2910","3891","2598","184258","176","65294","true","false","English","Calebhart42"
"https://static-cdn.jtvnw.net/jtv_user_pictures/63fdc922-0a96-4c99-93cc-48f508be85a3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","521","ElcanaldeJoaco","7560030","990","13593","7636","1286994","3893","190365","true","true","Spanish","ElcanaldeJoaco"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b8866f9e-e4ed-486a-9024-9b77d95536bb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","522","sujagg","7508055","3285","5955","2285","637814","6602","359019","true","false","Spanish","sujagg"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ef943f4e-39b9-4642-a67d-e723a54dd27a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","523","ffaka","7506600","2295","7815","3270","114905","10724","285831","true","false","Spanish","ffaka"
"https://static-cdn.jtvnw.net/jtv_user_pictures/lospollostv-profile_image-4bdc1a69a5985dc8-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","524","LosPollosTV","7504710","870","12989","8626","841631","-2089125","59415","true","false","English","LosPollosTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/cb1dadfb-1f04-452e-b19d-137f973faaa2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","525","PietSmiet","7503660","1320","13982","5684","671000","-2230","188980","true","false","German","PietSmiet"
"https://static-cdn.jtvnw.net/jtv_user_pictures/91a6a037-98c8-4500-90c4-6167f7d86756-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","526","Toqtir","7502085","930","14546","8066","187588","3411","195122","true","true","Turkish","Toqtir"
"https://static-cdn.jtvnw.net/jtv_user_pictures/523646c1-d8bf-4d5c-bb32-36d81f5e420e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","527","R6EsportsBR2","7497975","2055","6268","3648","65101","4072","86928","false","false","Portuguese","R6EsportsBR2"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6b2fe2bd-4e73-4bef-a958-7fd217ca5423-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","528","BobbyPoffGaming","7447770","4755","2925","1566","185991","-8086","67724","true","false","English","BobbyPoffGaming"
"https://static-cdn.jtvnw.net/jtv_user_pictures/45955b42-3902-4351-b2ba-db09d5ebc8d3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","529","아잉츄__ (aingchuu)","7438200","1620","5680","4591","91534","29797","735926","false","false","Korean","아잉츄__ (aingchuu)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/97eba442-5f6b-42a2-8d3e-9067699077b7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","530","Pestily","7424730","1080","10875","6874","880402","-4071","165905","true","false","English","Pestily"
"https://static-cdn.jtvnw.net/jtv_user_pictures/sovietwomble-profile_image-03dc5cfecd429f93-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","531","SovietWomble","7396440","1875","6188","3944","1477681","-986","145327","true","true","English","SovietWomble"
"https://static-cdn.jtvnw.net/jtv_user_pictures/fffbdede-9c59-44a1-a7d7-c01d7154cbe8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","532","imls","7389900","1140","25065","6482","514512","1905","173107","true","false","English","imls"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f38489f0-64fe-4e1b-9d37-fbb77427f349-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","533","VERNI_SHAVERMY","7381875","2415","10113","3056","135153","-4127","241330","true","true","Russian","VERNI_SHAVERMY"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6d9f42f0-94c3-4e29-a962-ab3076eb3126-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","534","KarmikKoala","7372860","2985","4413","2469","168223","-2007","196774","true","false","Russian","KarmikKoala"
"https://static-cdn.jtvnw.net/jtv_user_pictures/faa1dd66-c6d1-48da-83c8-805235efb827-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","535","Pato","7371885","525","17564","14041","330968","4803","219105","true","false","Spanish","Pato"
"https://static-cdn.jtvnw.net/jtv_user_pictures/45b5c790-93b8-484f-95c0-45d7e1b2993d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","536","餐餐自由配 (blusewilly_retry)","7331625","1665","9245","4403","392970","-3099","257467","true","false","Chinese","餐餐自由配 (blusewilly_retry)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f88e8af1-366a-4d0b-9746-c597d647757d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","537","Sintica","7293555","2445","5446","2983","228934","2298","209641","true","true","German","Sintica"
"https://static-cdn.jtvnw.net/jtv_user_pictures/57317303-51b2-4c60-aa29-163037435728-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","538","Adal","7274385","1395","8721","5214","512505","11089","288649","true","false","Turkish","Adal"
"https://static-cdn.jtvnw.net/jtv_user_pictures/87198322-07e4-49ee-bd94-417b5651b5ee-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","539","UMGGaming","7261080","1545","9314","4699","219800","-2450","412274","true","false","English","UMGGaming"
"https://static-cdn.jtvnw.net/jtv_user_pictures/450ef44c-3ee8-4a99-8e37-c7d64c3bbb89-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","540","paulanobre","7248720","3705","3521","1956","425127","1660","269147","true","false","Portuguese","paulanobre"
"https://static-cdn.jtvnw.net/jtv_user_pictures/32ff3398-699b-44a7-aed4-05449918adde-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","541","brax","7245420","1845","6941","3927","593315","8959","322851","true","false","English","brax"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0b4a3150-574e-49d7-8696-badc0b15ec4a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","542","TolkinLoL","7243290","2130","5436","3400","103883","3990","192417","true","false","German","TolkinLoL"
"https://static-cdn.jtvnw.net/jtv_user_pictures/49a93378-1899-4698-89e5-9cc87cda9432-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","543","Felps","7241400","2685","6669","2696","1041250","831","172711","true","false","Portuguese","Felps"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d7a200c5-6589-443e-9220-e95381665494-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","544","pelaajatcom","7211760","3000","9722","2403","64121","1273","411129","true","true","Finnish","pelaajatcom"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0086f56a-7976-4fa9-b48b-a4df03c88040-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","545","Hirona","7207425","2760","6798","2611","181527","4251","195893","true","true","English","Hirona"
"https://static-cdn.jtvnw.net/jtv_user_pictures/07156e3d-eac2-4d5f-acc1-8a942a59e6e2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","546","chocoTaco","7199850","3405","5259","2114","1207685","-2279","191712","true","false","English","chocoTaco"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d312932a-aa4f-4a46-9b3a-28a88f93082e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","547","fer","7164975","1725","7992","4153","615025","1218","335734","true","true","Portuguese","fer"
"https://static-cdn.jtvnw.net/jtv_user_pictures/41b31104-9cbb-4524-ab1f-44e523eff35c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","548","robergalati","7143990","2160","11159","3307","242398","9802","254394","true","true","Spanish","robergalati"
"https://static-cdn.jtvnw.net/jtv_user_pictures/50465d19-b4a1-463a-86af-72ebd40f2d2d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","549","Putupau","7142970","4020","6070","1776","99831","2774","111861","true","false","Spanish","Putupau"
"https://static-cdn.jtvnw.net/jtv_user_pictures/dfb0cef3-87ca-4f09-9f52-7d7de319afbb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","550","mch_AGG","7139895","8520","5125","838","300775","-3248","186607","true","false","Portuguese","mch_AGG"
"https://static-cdn.jtvnw.net/jtv_user_pictures/665e110c-d307-4d13-b21c-42b72d22eb84-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","551","LEGOO","7127310","585","23559","12183","354976","5442","322605","true","true","Turkish","LEGOO"
"https://static-cdn.jtvnw.net/jtv_user_pictures/broeki1-profile_image-227484925fb34cc2-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","552","Broeki1","7115745","3780","6912","1882","174991","724","140433","true","true","German","Broeki1"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a88771cd63552c80-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","553","선바 (sunbaking)","7092420","2700","4722","2626","311926","-2349","82973","true","false","Korean","선바 (sunbaking)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/sutanmi-profile_image-5ffca87b956c5faf-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","554","スタンミ (sutanmi)","7089360","1965","5885","3607","74969","898","227377","true","false","Japanese","スタンミ (sutanmi)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6709258b-d32b-438a-9e15-b56c503e4ce5-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","555","ESL_Australia","7078020","1470","12761","4814","88670","4620","386391","true","false","English","ESL_Australia"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a5ddf37d-2c9f-40f0-9dfa-0fd266131f87-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","556","Reborn_Live","7070475","1260","7331","5611","1601920","-3771","191812","true","false","Spanish","Reborn_Live"
"https://static-cdn.jtvnw.net/jtv_user_pictures/da0f7414-bb9e-4993-b797-63ac05604502-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","557","ALOHADANCETV","7056405","4170","4833","1692","598427","-92","326098","true","true","Russian","ALOHADANCETV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/diables-profile_image-76c1bafc43a39fc0-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","558","Diables","7051920","1785","5162","3950","141012","528","224233","true","false","Polish","Diables"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1ad6b394-0ff3-45a1-9b70-251c03737f3d-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","559","Aa9skillz","7041150","1530","25799","4602","614363","-758","921092","true","false","English","Aa9skillz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/96b30bc4546e2f71-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","560","boxbox","7035135","2100","6094","3350","1862611","-4648","144678","true","false","English","boxbox"
"https://static-cdn.jtvnw.net/jtv_user_pictures/kyo1984123-profile_image-e6ffef5ba7674c31-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","561","kyo1984123","7034940","3990","4926","1763","148549","327","342968","true","false","Chinese","kyo1984123"
"https://static-cdn.jtvnw.net/jtv_user_pictures/258572a3-5760-4ab7-9371-a8c198f5748e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","562","CapcomFighters","7028625","615","25656","11428","363738","-1975","605433","true","false","English","CapcomFighters"
"https://static-cdn.jtvnw.net/jtv_user_pictures/57b53bdf-9f6d-4dda-bb37-d73d7db9f182-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","563","Vlesk","7020750","1545","10014","4544","192896","1941","249208","true","false","German","Vlesk"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7545a81a-9a86-41a5-bb2e-9aa74ff59185-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","564","NeverSayYesTwitch","7012080","2640","8123","2656","280614","-337","183175","true","false","French","NeverSayYesTwitch"
"https://static-cdn.jtvnw.net/jtv_user_pictures/369bed5f-b666-4d11-9f9e-3c318bc5bafb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","565","zunksoyyo","7011165","1920","8243","3651","112292","48592","301558","true","true","Spanish","zunksoyyo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7a4e37d2-590e-4922-9a66-9c87d96999b5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","566","adolfz","7005255","1380","9880","5076","389041","-1172","63864","true","true","Portuguese","adolfz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/392b1b85-8c46-4455-a5f2-49c22bb5c4d6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","567","bateson87","6998430","1890","6554","3702","792309","-1127","624662","true","false","English","bateson87"
"https://static-cdn.jtvnw.net/jtv_user_pictures/338e741b-aa1a-4837-856c-fa34ee4e5669-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","568","옥냥이 (rooftopcat99)","6994380","2025","5267","3454","253104","-2876","150147","true","false","Korean","옥냥이 (rooftopcat99)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/af481763-3f33-4d18-85c2-9b530b62f5d7-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","569","ReventXz","6984060","2160","7817","3233","744950","1167","317972","true","false","Spanish","ReventXz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/thedarkness-profile_image-4ad62bdc8b2dee89-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","570","TheDarkness","6980820","2775","3897","2515","621860","-1894","165154","true","false","Portuguese","TheDarkness"
"https://static-cdn.jtvnw.net/jtv_user_pictures/963d9792-e9de-4b0e-a418-5ffd871dc4ee-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","571","懶貓 (failverde)","6978825","3420","3402","2040","191725","362","228101","true","false","Chinese","懶貓 (failverde)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/asmodaitv-profile_image-0f62202546cff589-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","572","AsmodaiTV","6974700","2715","4612","2568","254668","-3403","104800","true","false","English","AsmodaiTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/skyyart-profile_image-38098fb8a7c728a6-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","573","Skyyart","6958440","4215","3239","1650","719569","-1647","274837","true","false","French","Skyyart"
"https://static-cdn.jtvnw.net/jtv_user_pictures/68b70dd9-0102-4cbc-bdb0-bca6ca10230c-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","574","AsunaWEEB","6955575","1560","8324","4458","159910","8872","287667","true","false","English","AsunaWEEB"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c5327992-ba31-44d6-9cfc-557aedb23237-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","575","ziGueira","6949020","2535","6170","2741","642427","-1198","185797","true","false","Portuguese","ziGueira"
"https://static-cdn.jtvnw.net/jtv_user_pictures/326007b6-549b-4c69-86a9-84c7e0668a73-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","576","crokeyz","6936255","2190","5191","3167","83491","615","79363","true","false","English","crokeyz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4e97c3fa121d46d3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","577","TheGuill84","6913920","2430","4900","2845","215571","3522","207012","true","false","French","TheGuill84"
"https://static-cdn.jtvnw.net/jtv_user_pictures/10c36ad0a4756df8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","578","Emongg","6910710","3255","3284","2123","602968","-1471","117980","true","false","English","Emongg"
"https://static-cdn.jtvnw.net/jtv_user_pictures/sequisha-profile_image-88c3a710aabaed1a-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","579","Sequisha","6897795","3390","3451","2034","327894","-3458","108292","true","true","English","Sequisha"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a9ce83ba-c0bd-49cc-83bd-9d17647a211a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","580","zackrawrr","6890955","975","11537","7067","358243","7104","203354","false","false","English","zackrawrr"
"https://static-cdn.jtvnw.net/jtv_user_pictures/15ed1443-f77d-4c75-a94a-240ce2e4887a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","581","Anthony_Kongphan","6886905","3285","24830","2096","501895","-3185","771819","true","false","English","Anthony_Kongphan"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a6c890ba-2628-4811-80f6-cc452cd43ad8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","582","The_Happy_Hob","6861840","1635","8661","4196","244164","-3054","105514","true","true","English","The_Happy_Hob"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b0b5d225-968e-4a8f-900b-48e848dbaf15-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","583","Kalei","6850875","3555","3853","1927","314406","-76290","157225","true","true","English","Kalei"
"https://static-cdn.jtvnw.net/jtv_user_pictures/79b35bc3f81179c4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","584","MrSoki","6827625","1770","6056","3857","494276","3428","133023","true","false","Spanish","MrSoki"
"https://static-cdn.jtvnw.net/jtv_user_pictures/28de8cd2-e1cd-4c7d-9ad5-31c9e5788a02-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","585","IceManIsaac","6818625","3360","4133","2029","168964","5378","104921","true","false","English","IceManIsaac"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c2277621-ce23-4f16-b75e-1d12ef23b617-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","586","BadBoyHalo","6816300","105","108704","64917","1692353","9836","75015","true","false","English","BadBoyHalo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/63ff2bed-9e88-483f-bd4e-cc61d4b43e9c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","587","LittleBigWhale","6816090","3195","5436","2133","343248","-984","332353","true","false","French","LittleBigWhale"
"https://static-cdn.jtvnw.net/jtv_user_pictures/38e87bde-aab2-4bb2-ae1b-c814e300303e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","588","itmeJP","6795480","4545","3239","1495","366667","-3526","95938","true","false","English","itmeJP"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4b8578ad-3ce3-4785-a7f4-c44a4fa6a734-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","589","CodeMiko","6789225","1155","9475","5878","653688","2280","287841","true","true","English","CodeMiko"
"https://static-cdn.jtvnw.net/jtv_user_pictures/23c7a5b1-6570-4035-bd0a-a71d28362dc6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","590","PGL_Dota2","6762870","990","14442","6831","171292","2425","172261","true","false","English","PGL_Dota2"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bananaslamjamma-profile_image-8a07eac563581ffe-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","591","BananaSlamJamma","6761370","2595","6547","2605","208192","1704","118377","true","true","English","BananaSlamJamma"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e4cc75a8-3d51-47bb-a4b0-c720db43d404-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","592","HOLLYWOOD285","6760845","3195","4296","2116","166100","2564","38801","true","false","Italian","HOLLYWOOD285"
"https://static-cdn.jtvnw.net/jtv_user_pictures/dfbe0c5d257c0c15-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","593","Conterstine","6750150","2220","5035","3040","591080","2555","145677","true","false","Spanish","Conterstine"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0c27e929-acf3-4e2b-9a6a-12f15bcec378-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","594","cyr","6733905","2610","5832","2580","299269","1652","159537","true","true","English","cyr"
"https://static-cdn.jtvnw.net/jtv_user_pictures/85c22bea-51e4-4794-8e26-d0d813bfe1ed-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","595","xHankyy","6728010","2970","4946","2265","227438","-7332","156685","true","false","German","xHankyy"
"https://static-cdn.jtvnw.net/jtv_user_pictures/cdnthe3rd-profile_image-8246eb11f7f4b215-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","596","CDNThe3rd","6720570","2715","25803","2475","1984230","-5200","515837","true","false","English","CDNThe3rd"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1ac703ee-57aa-4e68-86df-838d52a5193f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","597","Silky","6717510","1125","11186","5971","464841","-209190","82043","true","true","English","Silky"
"https://static-cdn.jtvnw.net/jtv_user_pictures/32077614-02cc-4a0e-b79e-3f2dc26d7ace-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","598","_연두부_ (lovelyyeon)","6716970","3360","3256","1999","152481","1577","255211","true","false","Korean","_연두부_ (lovelyyeon)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6babac94-9b7e-4921-80b0-f04f5cea633b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","599","masondota2","6715185","1110","8547","6049","154721","1730","105145","true","false","English","masondota2"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4a0b182a-8681-4faa-8c52-af7fac9f2802-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","600","velox","6691185","2145","5079","3119","412601","-879","84002","true","false","Italian","velox"
